transaction_id,amount,oldbalanceOrg,newbalanceOrg,oldbalanceDest,newbalanceDest,transaction_type,device_id,customer_location,hour_of_day,isFraud
T000548,98.88022091840101,6023.761139539368,5924.880918620966,5576.614946298567,5675.495167216968,CASH_OUT,D5196,US,1,0.0
T000549,311.77810932756574,1425.1960222211783,1113.4179128936125,545.9435778696758,857.7216871972415,DEBIT,D7715,UK,2,0.0
T000550,44.346315458058385,21852.82173728995,21808.475421831892,3954.098819742534,3998.4451352005926,PAYMENT,D2066,US,13,0.0
T000551,176.47506205996186,692.8775062165732,516.4024441566114,317.09698626788,493.5720483278419,DEBIT,D5716,AU,14,0.0
T000552,108.70584116107547,5485.881393064987,5377.175551903912,86.58777596417808,195.29361712525355,PAYMENT,D7608,CA,20,0.0
T000553,1533.8928406390073,2300.90153893047,767.0086982914627,106.06890432975564,1639.961744968763,TRANSFER,D4234,UK,13,0.0
T000554,246.86501434200696,7769.924370752619,7523.059356410612,78.90157429134358,325.7665886333505,DEBIT,D7494,AU,7,0.0
T000555,291.54819428548876,2709.825962199208,2418.277767913719,6749.709475031004,7041.257669316493,TRANSFER,D5498,UK,17,0.0
T000556,65.12093422217922,338.1900999718921,273.06916574971285,71.79161479825541,136.91254902043462,CASH_OUT,D6267,AU,21,0.0
T000557,55.96841713211185,3338.792718180212,3282.8243010481,1795.914987106743,1851.8834042388548,DEBIT,D7171,UK,16,0.0
T000558,62.48231922749962,14375.723758464626,14313.241439237127,679.485878151535,741.9681973790346,PAYMENT,D9095,DE,6,0.0
T000559,326.65490745328486,2853.139914566433,2526.485007113148,911.6285065581452,1238.28341401143,DEBIT,D4669,UK,19,0.0
T000560,63.945492344772525,9534.505759878502,9470.56026753373,12765.393189550088,12829.33868189486,CASH_OUT,D5715,DE,0,0.0
T000561,264.9522745668452,621.2327258111716,356.2804512443264,498.11488291900355,763.0671574858487,CASH_OUT,D7069,US,8,0.0
T000562,9421.98999413237,2865.817159925066,-6556.172834207304,3297.3777514039,12719.36774553627,PAYMENT,D2961,UK,8,0.0
T000563,847.4648867758582,1168.2174480862125,320.7525613103543,1173.3451283986612,2020.8100151745193,DEBIT,D1875,US,10,0.0
T000564,77.32002175198926,9140.508158904653,9063.188137152663,834.1105686257405,911.4305903777297,TRANSFER,D9734,CA,18,0.0
T000565,1639.9611710154877,3125.1493198876,1485.1881488721124,68867.82893205156,70507.79010306705,CASH_OUT,D4516,DE,5,0.0
T000566,65.61794786002807,8392.64087475607,8327.022926896043,81.90703279722389,147.52498065725194,CASH_OUT,D4865,UK,6,0.0
T000567,2.5187202359344174,15238.275081965083,15235.756361729149,11163.862785583826,11166.38150581976,PAYMENT,D5499,US,14,0.0
T000568,19.76331375013322,8412.112097876952,8392.34878412682,3574.3256854474057,3594.088999197539,DEBIT,D8233,AU,19,0.0
T000569,3.519842196088088,4490.3128323592055,4486.792990163118,462.59641942761414,466.1162616237022,TRANSFER,D6947,US,5,0.0
T000570,73.47704407445377,666.9276786547236,593.4506345802699,20594.376486025263,20667.853530099717,DEBIT,D1574,UK,8,0.0
T000571,153.98216105197088,2968.5260644020796,2814.543903350109,39.38566027715308,193.36782132912396,DEBIT,D2458,CA,14,0.0
T000572,4242.358419285936,1339.9189378539245,-2902.4394814320117,428.72685600575795,4671.085275291694,TRANSFER,D8395,DE,21,0.0
T000573,285.3894525202927,1779.1732426120607,1493.783790091768,124.55308770843376,409.94254022872644,PAYMENT,D4172,AU,22,0.0
T000574,95.75558375909013,1699.6859435243668,1603.9303597652768,2302.498776542006,2398.2543603010963,CASH_OUT,D3470,US,5,0.0
T000575,779.6235401696862,685.4747321297375,-94.14880803994868,147.89234609889516,927.5158862685813,PAYMENT,D4427,UK,6,0.0
T000576,1.781987620374262,158.22089342430863,156.43890580393438,2391.1150975626188,2392.897085182993,PAYMENT,D8798,UK,16,0.0
T000577,237.7522383772475,1094.207271944555,856.4550335673075,784.0042580494661,1021.7564964267136,DEBIT,D8736,DE,5,0.0
T000578,693.4855393019767,3984.109797293044,3290.624257991067,462.73887181326506,1156.2244111152418,TRANSFER,D5206,AU,8,0.0
T000579,7.712385232751869,394.5454851474604,386.83309991470855,2207.387664026312,2215.100049259064,CASH_OUT,D3200,US,2,0.0
T000580,1461.9231682231666,3051.911378235717,1589.9882100125506,676.1947166250527,2138.1178848482195,DEBIT,D3964,US,13,0.0
T000581,292.06980005561803,51554.90506229744,51262.835262241824,154.5406676124328,446.61046766805083,CASH_OUT,D7905,US,5,0.0
T000582,64.67819787792622,13829.853516452207,13765.175318574282,169816.1026399939,169880.7808378718,DEBIT,D4313,DE,3,0.0
T000583,526.1381033703954,35077.39776371096,34551.25966034056,456.27653885001246,982.4146422204078,TRANSFER,D3927,DE,15,0.0
T000584,13924.229283904751,5359.852930769233,-8564.376353135518,20.253014683400554,13944.482298588151,CASH_OUT,D9873,AU,22,0.0
T000585,213.52042811245363,17175.938079275606,16962.417651163152,240.8615672014341,454.3819953138877,CASH_OUT,D9470,US,15,0.0
T000586,764.9462368662695,1006.3174970515064,1006.3174970515064,112.04515513917984,355.86781875646165,PAYMENT,D5458,US,22,1.0
T000587,59.22111798028476,1133.9808527750054,1074.7597347947205,4851.591667084341,4910.812785064625,DEBIT,D2648,AU,8,0.0
T000588,27.121079343189482,48.974007138086236,21.852927794896754,1956.6219829970623,1983.7430623402518,DEBIT,D6527,AU,3,0.0
T000589,781.0753570526047,17662.83884189829,16881.763484845687,2247.745613200384,3028.8209702529884,DEBIT,D9184,AU,7,0.0
T000590,26.784740691634827,30046.03455614861,30019.249815456977,563.3829326474779,590.1676733391128,PAYMENT,D3341,UK,23,0.0
T000591,171.2513695424934,1300.1489736234782,1128.8976040809848,663.2616482842905,834.5130178267839,PAYMENT,D2518,AU,7,0.0
T000592,57.093204922375264,2036.6721186404377,1979.5789137180625,562.4622459450883,619.5554508674636,CASH_OUT,D2838,CA,23,0.0
T000593,386.82007076570835,962.1850862062928,575.3650154405844,947.5240019945991,1334.3440727603074,DEBIT,D1870,DE,5,0.0
T000594,289.2595004276746,5292.15242228054,5002.892921852866,4932.494799963608,5221.754300391282,DEBIT,D6538,AU,7,0.0
T000595,1182.1379362775838,16113.276169217437,14931.138232939853,2008.0828551989532,3190.2207914765368,CASH_OUT,D6477,UK,5,0.0
T000596,53.51527902013313,218.2938387053503,164.77855968521718,2697.830183915981,2751.345462936114,CASH_OUT,D2128,CA,13,0.0
T000597,86.50914487199287,5509.1068673215905,5422.597722449597,2695.1416300286387,2781.6507749006314,CASH_OUT,D7499,UK,13,0.0
T000598,20.956996835442506,1968.4315604555577,1947.4745636201153,5388.3601985294945,5409.317195364937,TRANSFER,D2284,UK,17,0.0
T000599,61.03292543888488,3533.6675901730673,3472.6346647341825,1842.1157879962348,1903.1487134351196,TRANSFER,D9762,UK,12,0.0
T000600,315.63957781185593,5934.220758760687,5618.581180948831,2092.1060788824834,2407.7456566943392,CASH_OUT,D3864,UK,14,0.0
T000601,674.5037486405482,2247.7755053097517,1573.2717566692036,9319.378623397088,9993.882372037637,PAYMENT,D7045,US,2,0.0
T000602,23.46874067540611,2551.9670167019563,2528.4982760265502,331.26456548009827,354.73330615550435,PAYMENT,D2977,DE,5,0.0
T000603,844.8945614405789,2162.861188986812,1317.9666275462332,235.01829356862925,1079.9128550092082,DEBIT,D9638,US,22,0.0
T000604,2233.389616050182,12777.92437388806,10544.534757837877,129.71517969754535,2363.1047957477276,TRANSFER,D6039,CA,19,0.0
T000605,339.2949562266826,5586.677028955671,5247.3820727289885,1524.232394600394,1863.5273508270766,TRANSFER,D8039,US,16,0.0
T000606,6333.394485987769,4150.048527816109,-2183.3459581716606,38.98909399253028,6372.383579980299,CASH_OUT,D9828,CA,19,0.0
T000607,31.57676615143325,443.0011732057368,411.4244070543035,2519.6552684344006,2551.232034585834,CASH_OUT,D3973,AU,15,0.0
T000608,12.313430698621037,1689.4028211092382,1677.0893904106172,900.9524034911096,913.2658341897306,CASH_OUT,D5626,CA,5,0.0
T000609,4.231512533989921,11475.891706175511,11471.66019364152,8453.632077677887,8457.863590211877,CASH_OUT,D1118,US,7,0.0
T000610,2957.4675479026732,3154.372484675115,196.90493677244194,327.1925518461174,3284.660099748791,CASH_OUT,D8999,US,12,0.0
T000611,549.3475562555946,8016.820728582246,7467.473172326652,760.5387671326815,1309.8863233882762,PAYMENT,D3292,CA,12,0.0
T000612,132.79819673920434,42182.7943681848,42049.99617144559,8266.496015024402,8399.294211763607,PAYMENT,D3104,US,19,0.0
T000613,259.806533637291,14156.216055445217,13896.409521807926,13222.089596636719,13481.89613027401,CASH_OUT,D2067,CA,16,0.0
T000614,15.62733939043516,3428.0179176267256,3412.3905782362904,322.3783132084269,338.00565259886207,PAYMENT,D1423,UK,20,0.0
T000615,19761.758479772827,1385.0842466898566,-18376.67423308297,1521.1261362806842,21282.88461605351,CASH_OUT,D4819,DE,22,0.0
T000616,192.18190856853133,64.69446220229048,-127.48744636624085,1863.0201004433623,2055.2020090118936,CASH_OUT,D8703,CA,21,0.0
T000617,184.7104731571698,2315.5965360638347,2130.886062906665,2148.6094192373,2333.3198923944697,TRANSFER,D2280,UK,2,0.0
T000618,633.6731262830577,1828.0064057996567,1194.3332795165989,683.5937532852091,1317.2668795682669,PAYMENT,D4432,UK,12,0.0
T000619,388.39329124659014,5353.732668137673,4965.339376891083,11009.239091127734,11397.632382374324,PAYMENT,D1762,UK,6,0.0
T000620,232.23924030748276,2366.4403890693757,2134.201148761893,36.54461085442511,268.7838511619079,TRANSFER,D2629,UK,19,0.0
T000621,30.540421128702434,1843.5021996113303,1812.9617784826278,513.8675653822274,544.4079865109298,PAYMENT,D6499,CA,4,0.0
T000622,1459.0044615568668,206.6241834398587,206.6241834398587,2455.9656892424773,2837.018019050216,CASH_OUT,D9634,US,10,1.0
T000623,6399.972631113269,727.8159907399472,-5672.156640373321,2497.3979816714977,8897.370612784767,DEBIT,D4014,UK,22,0.0
T000624,2188.2120904232315,6093.491791678844,3905.279701255612,12518.542887663065,14706.754978086297,PAYMENT,D2497,AU,17,0.0
T000625,3591.6725102231376,39099.36270356409,35507.69019334095,9478.730831590381,13070.403341813519,CASH_OUT,D9280,UK,3,0.0
T000626,53.38707348736697,2575.2758263273927,2521.8887528400255,655.910977330878,709.298050818245,TRANSFER,D9653,US,19,0.0
T000627,20.507493572705854,4874.2260427234405,4853.718549150734,11381.770076725883,11402.27757029859,CASH_OUT,D4552,US,21,0.0
T000628,115.40251640829764,12440.558184574837,12325.155668166539,303.3007420261914,418.70325843448904,CASH_OUT,D8637,DE,6,0.0
T000629,165.91072202897087,883.2948785959913,717.3841565670205,5858.197779011887,6024.108501040858,PAYMENT,D9571,DE,3,0.0
T000630,1323.960678373025,5167.8967416304495,3843.9360632574244,28536.534601829153,29860.49528020218,TRANSFER,D5496,UK,9,0.0
T000631,5.028243611708814,981.6794608943487,976.6512172826399,9768.316259244468,9773.344502856176,DEBIT,D5646,UK,0,0.0
T000632,3162.444675346672,10907.83544065578,7745.390765309107,1326.6160960697068,4489.060771416379,CASH_OUT,D3983,DE,16,0.0
T000633,108.20030690212229,3740.9862989098237,3632.7859920077017,603.5314855808087,711.731792482931,CASH_OUT,D4060,UK,4,0.0
T000634,63.19580106528075,4664.228508678309,4601.032707613028,70.00282978507096,133.19863085035172,DEBIT,D8834,AU,16,0.0
T000635,19.605129662710706,921.5915341572236,901.9864044945128,1917.871676287526,1937.4768059502367,TRANSFER,D7804,CA,2,0.0
T000636,5.421034455932701,8608.871664512113,8603.45063005618,147.32027962474524,152.74131408067794,PAYMENT,D8510,DE,8,0.0
T000637,769.9620038061021,67986.83631710394,67216.87431329784,263.0535452324157,1033.0155490385177,CASH_OUT,D3950,DE,2,0.0
T000638,171.8523940729398,657.2946900813455,485.4422960084057,128.5936662035236,300.4460602764634,PAYMENT,D5540,US,2,0.0
T000639,11.246738781291329,1790.699292111361,1779.4525533300698,478.8051842514423,490.05192303273367,TRANSFER,D8418,UK,8,0.0
T000640,11.132207193040117,4219.243861567613,4208.111654374573,1042.7899598282022,1053.9221670212423,DEBIT,D7063,DE,4,0.0
T000641,75.8251931906007,9697.363447356869,9621.538254166268,1794.5440295139263,1870.369222704527,PAYMENT,D8661,DE,23,0.0
T000642,4179.9018759024675,1287.78706664024,-2892.1148092622275,372.07225015253397,4551.974126055002,TRANSFER,D4421,AU,9,0.0
T000643,88.3068161102952,42.54041498031109,-45.76640112998411,7515.408596579232,7603.7154126895275,PAYMENT,D2990,UK,14,0.0
T000644,7.342754860198132,22897.528117435046,22890.185362574848,753.877988251012,761.2207431112101,PAYMENT,D4856,CA,11,0.0
T000645,90.78679738879852,9327.843951196546,9237.057153807747,265.6287401441052,356.4155375329037,CASH_OUT,D2482,AU,5,0.0
T000646,86.01768034275997,218.23636188548147,132.2186815427215,1648.0137947550652,1734.0314750978253,PAYMENT,D3545,CA,6,0.0
T000647,0.6745069591567233,1198.2851982610603,1197.6106913019034,37586.30748339041,37586.981990349566,CASH_OUT,D5220,US,6,0.0
T000648,133.14120635928793,31328.191068825097,31195.04986246581,2004.778820645672,2137.92002700496,TRANSFER,D1642,DE,22,0.0
T000649,355.38089560166986,26152.35774304937,26152.35774304937,570.6978274547262,664.2136773554216,TRANSFER,D4918,AU,3,1.0
T000650,597.295956226135,12184.98864308706,11587.692686860924,70.14535288744776,667.4413091135827,CASH_OUT,D2586,CA,12,0.0
T000651,5990.392350548461,2288.91079736555,-3701.481553182911,738.822588361235,6729.214938909696,DEBIT,D3409,UK,14,0.0
T000652,1412.519204586376,3376.115705952603,1963.5965013662271,1673.8315607335976,3086.3507653199736,PAYMENT,D7504,US,17,0.0
T000653,86.67995165183208,2449.431638427175,2362.751686775343,545.8555584263261,632.5355100781582,TRANSFER,D1054,US,17,0.0
T000654,16.23140884121381,16193.410430223046,16177.179021381833,54.724289004135514,70.95569784534932,TRANSFER,D1841,DE,6,0.0
T000655,25507.290863596132,801.3007864549493,-24705.99007714118,237.2186521892206,25744.509515785354,DEBIT,D7928,DE,9,0.0
T000656,167.07400668056798,890.0703616844646,722.9963550038966,15035.498180579507,15202.572187260075,TRANSFER,D5587,CA,15,0.0
T000657,152.60586986815824,13567.220163924527,13414.614294056368,14489.822808670882,14642.428678539041,CASH_OUT,D3906,CA,22,0.0
T000658,141.4222117700789,2789.0541883007277,2647.631976530649,222.3048182850243,363.7270300551032,DEBIT,D6088,US,22,0.0
T000659,220.55994592314306,23569.317357880736,23348.757411957595,3681.082762988154,3901.642708911297,TRANSFER,D6056,CA,7,0.0
T000660,111.19430607590425,1088.6913847612843,977.4970786853801,131.44243346123974,242.636739537144,DEBIT,D6982,DE,18,0.0
T000661,47.11898442869316,2745.812930080235,2698.693945651542,13735.91627952198,13783.035263950673,DEBIT,D3272,US,10,0.0
T000662,49.7137779749384,747.2355943320598,697.5218163571215,1705.1775619640541,1754.8913399389926,TRANSFER,D7141,US,20,0.0
T000663,139.00271420128553,3014.062218490201,2875.0595042889154,6059.331124701617,6198.333838902903,TRANSFER,D9015,UK,5,0.0
T000664,50.05640440588002,324.4656237580296,274.4092193521496,50.040464847373975,100.096869253254,TRANSFER,D9294,UK,23,0.0
T000665,35.669944186298316,1434.46877578796,1398.7988316016617,3713.561928162324,3749.2318723486223,DEBIT,D2071,CA,23,0.0
T000666,183.61854034950383,345.716544104522,162.09800375501814,1081.589162507952,1265.2077028574558,CASH_OUT,D1736,CA,9,0.0
T000667,89.12550680396474,8441.242984461776,8352.117477657812,5082.061815503546,5171.187322307511,CASH_OUT,D7376,DE,18,0.0
T000668,3004.8591595397975,8733.172716220346,5728.313556680549,5691.687388954261,8696.546548494058,PAYMENT,D8749,DE,13,0.0
T000669,0.7393827098459941,222.42854506963016,221.68916235978418,1234.489052835007,1235.228435544853,TRANSFER,D4630,UK,19,0.0
T000670,1316.8709430916194,22044.72489023133,20727.85394713971,371.8559877546695,1688.726930846289,CASH_OUT,D1227,US,5,0.0
T000671,1793.94141318013,126263.04766381445,124469.10625063432,4462.449582224373,6256.390995404503,PAYMENT,D7665,AU,3,0.0
T000672,2.3471915660024107,3193.936923369436,3191.5897318034336,984.0944724890174,986.4416640550198,PAYMENT,D6711,AU,19,0.0
T000673,74.78555952312253,1139.481495783872,1064.6959362607495,227.91826632413145,302.703825847254,TRANSFER,D7156,CA,14,0.0
T000674,70.60622179389013,206178.15136834513,206107.54514655125,209.2910743666604,279.8972961605505,PAYMENT,D4570,AU,4,0.0
T000675,8.890440608551078,412.2159046686781,403.325464060127,76.79227511370566,85.68271572225673,CASH_OUT,D9636,AU,15,0.0
T000676,31.32343767439294,3072.2322705232677,3040.9088328488747,437.6746879236073,468.99812559800023,PAYMENT,D8993,UK,6,0.0
T000677,16.100467503742035,3902.737109671667,3886.636642167925,7981.212992250926,7997.313459754668,PAYMENT,D2619,US,1,0.0
T000678,4937.1369966815655,22420.28549927417,17483.148502592605,1510.3453910834592,6447.482387765025,CASH_OUT,D3204,DE,12,0.0
T000679,964.2559679609179,5113.341905521942,4149.085937561024,422.5966294220082,1386.8525973829262,PAYMENT,D3703,UK,1,0.0
T000680,1887.691985246082,1410.9932335156468,-476.6987517304351,4669.189069161755,6556.881054407837,PAYMENT,D8742,DE,8,0.0
T000681,628.5050909059198,715.6730613253271,87.16797041940731,245.06955810880288,873.5746490147227,DEBIT,D8574,UK,19,0.0
T000682,15.516383373875207,1785.1670399347415,1769.6506565608663,1301.9657201329724,1317.4821035068476,PAYMENT,D1797,UK,4,0.0
T000683,51.98522104123677,658.2659036476279,606.2806826063911,793.6680724700904,845.6532935113271,PAYMENT,D3999,AU,2,0.0
T000684,394.9460299214979,3202.6631584204897,2807.7171284989918,4457.909111727247,4852.855141648745,DEBIT,D3764,DE,1,0.0
T000685,12.88088439099541,1278.8362072071245,1265.9553228161292,64.13491634191705,77.01580073291245,DEBIT,D4684,UK,13,0.0
T000686,617.6962676473096,317.0131672450825,-300.68310040222707,237.3756856352178,855.0719532825274,DEBIT,D9199,AU,7,0.0
T000687,91.77585115290573,19588.9063526382,19497.130501485295,57.46395108995891,149.23980224286464,TRANSFER,D7239,CA,19,0.0
T000688,70.13054157063586,1413.0294361655217,1342.8988945948859,687.2690877389895,757.3996293096253,TRANSFER,D4874,DE,11,0.0
T000689,615.1830934385179,444.8756444938486,-170.30744894466926,9706.67921638396,10321.862309822478,CASH_OUT,D4329,UK,16,0.0
T000690,360.87319021243644,2316.033488619673,1955.1602984072365,441.5075067027259,802.3806969151624,PAYMENT,D7069,CA,15,0.0
T000691,72.10098230220603,3302.9039619172136,3230.8029796150076,437.3653606061434,509.4663429083494,CASH_OUT,D6584,AU,5,0.0
T000692,1508.1810585747392,217.08737269085668,-1291.0936858838825,5266.408781085651,6774.58983966039,TRANSFER,D9805,UK,5,0.0
T000693,17.079404882359537,4902.357548255089,4885.27814337273,7505.483796538461,7522.56320142082,PAYMENT,D9880,AU,17,0.0
T000694,508.7064921012505,619.7174491364133,111.01095703516279,935.0238892068833,1443.7303813081337,PAYMENT,D9301,AU,1,0.0
T000695,485.9970315386948,38814.26892427947,38328.27189274078,3761.175187019995,4247.17221855869,DEBIT,D2160,AU,7,0.0
T000696,79.91048904954964,6541.624238421702,6461.713749372152,157.8242112188211,237.73470026837072,TRANSFER,D4610,DE,22,0.0
T000697,284.93641339592904,1636.2298703413178,1351.2934569453887,13099.820424812991,13384.756838208921,PAYMENT,D5744,CA,13,0.0
T000698,12.155391876969109,974.815619124176,962.6602272472069,52452.92234691393,52465.077738790904,DEBIT,D8331,CA,1,0.0
T000699,942.0459366548823,2546.6866457578703,1604.640709102988,2802.2793655999512,3744.3253022548333,PAYMENT,D3003,US,16,0.0
T000700,102.53413085614753,7474.003754411662,7371.469623555515,25.744038392903626,128.27816924905116,TRANSFER,D9035,UK,23,0.0
T000701,52.17241771438427,2869.114736877272,2816.942319162888,401.4911648075272,453.66358252191145,CASH_OUT,D2527,AU,15,0.0
T000702,1209.56788100864,2152.2342967175405,942.6664157089006,3304.649115933854,4514.216996942494,CASH_OUT,D8318,UK,17,0.0
T000703,36.28166868863283,3253.723904763057,3217.4422360744243,513.5413773053291,549.823045993962,PAYMENT,D8234,CA,20,0.0
T000704,8.87357187812923,1204.9719927753579,1196.0984208972286,10828.722759726992,10837.596331605122,DEBIT,D6169,CA,5,0.0
T000705,6.597835580850666,1781.4645924863069,1774.8667569054562,3161.1244313226457,3167.7222669034963,DEBIT,D5610,AU,16,0.0
T000706,498.7075753799558,130.49192424169408,-368.2156511382617,307.45972363574083,806.1672990156967,DEBIT,D7721,DE,17,0.0
T000707,11.463193014181066,12843.451458206022,12831.988265191841,1162.207693495718,1173.6708865098992,TRANSFER,D9697,AU,13,0.0
T000708,4962.1200804486225,4666.649635946743,-295.4704445018797,219.44468645902268,5181.564766907645,CASH_OUT,D5250,AU,9,0.0
T000709,2.3074457670902846,934.317423129882,932.0099773627917,789.458461678102,791.7659074451923,CASH_OUT,D7626,US,3,0.0
T000710,4415.660637360217,51436.456581011545,47020.79594365133,404.12820519913464,4819.788842559352,PAYMENT,D3855,DE,17,0.0
T000711,226.33923969521362,3396.5813537969975,3170.242114101784,9086.73775954415,9313.076999239363,CASH_OUT,D4964,UK,10,0.0
T000712,122.31183108735506,630.0408395941761,507.729008506821,49455.16113067859,49577.47296176595,DEBIT,D8935,DE,21,0.0
T000713,49.907027593682905,10776.316971170181,10726.409943576498,83.41774030016539,133.3247678938483,TRANSFER,D2674,AU,15,0.0
T000714,329.7293705312665,5415.780711529877,5086.051340998611,34.40530215181691,364.1346726830834,DEBIT,D3392,AU,3,0.0
T000715,137.65225246269534,5387.679104026715,5250.02685156402,705.3468309732516,842.9990834359469,DEBIT,D7878,AU,18,0.0
T000716,1348.305319583894,1573.9860922686926,225.6807726847985,71.29682113812882,1419.6021407220228,CASH_OUT,D2921,AU,5,0.0
T000717,186.50448691577245,5859.054876367327,5672.550389451554,1191.7533279935933,1378.2578149093658,TRANSFER,D5433,AU,7,0.0
T000718,200.45775432475634,2012.9620332225516,1812.5042788977953,4222.0877190510655,4422.5454733758215,TRANSFER,D2827,DE,17,0.0
T000719,71.72042507389138,6863.083966299805,6791.363541225914,16146.448786330498,16218.169211404389,DEBIT,D1716,AU,18,0.0
T000720,132.43722407064286,171.15735173633527,38.72012766569242,1575.7871523594456,1708.2243764300883,PAYMENT,D1630,CA,17,0.0
T000721,1018.367150214852,1554.936216635482,1280.2571082366233,774.5797275813401,1049.258835980199,CASH_OUT,D5860,CA,15,1.0
T000722,4.8533210087279155,39467.49286847643,39462.639547467705,31.1528941231619,36.00621513188982,PAYMENT,D9276,US,6,0.0
T000723,10.010446080178204,943.3136319567211,933.3031858765429,1149.5585390092326,1159.5689850894107,DEBIT,D4768,UK,16,0.0
T000724,656.2410580900308,1205.0092879775302,548.7682298874994,1246.776960715176,1903.0180188052068,CASH_OUT,D9928,CA,2,0.0
T000725,208.8739325136884,1522.4223434286916,1313.5484109150032,3463.802543427705,3672.6764759413936,PAYMENT,D3707,US,21,0.0
T000726,102.72272081693268,481.92610644486814,379.20338562793546,306.34791011070274,409.0706309276354,PAYMENT,D9418,DE,14,0.0
T000727,153.98695116530493,108.5899471632476,-45.39700400205733,501.1499308937139,655.1368820590188,PAYMENT,D4357,UK,3,0.0
T000728,297.42539211370536,2109.3189507563507,1811.8935586426453,76.67655118560943,374.10194329931477,CASH_OUT,D8860,AU,15,0.0
T000729,50.424675039202114,3654.7725342739686,3604.3478592347665,17.73735641769187,68.16203145689398,PAYMENT,D5204,AU,13,0.0
T000730,31.292878546890236,2755.191962979285,2723.899084432395,149.11312358347536,180.4060021303656,TRANSFER,D5230,DE,16,0.0
T000731,219.57426451109512,2398.6998900512344,2179.1256255401395,64.93673799441115,284.51100250550627,DEBIT,D6033,UK,8,0.0
T000732,20.97338902280799,3179.7609699783193,3158.787580955511,2010.3862198161517,2031.3596088389597,CASH_OUT,D5386,CA,6,0.0
T000733,335.79656370415427,13825.392372002725,13489.59580829857,431.5393491900185,767.3359128941728,TRANSFER,D9157,UK,13,0.0
T000734,13.16527648517132,2240.223061921532,2240.223061921532,416.20301825415675,421.130523336775,CASH_OUT,D8675,US,22,1.0
T000735,1162.4803971483946,1260.011509426266,97.53111227787144,186.4301274020639,1348.9105245504584,DEBIT,D2867,DE,11,0.0
T000736,381.913813799909,1955.3251440206466,1573.4113302207375,3.258875579041844,385.17268937895085,PAYMENT,D7965,CA,16,0.0
T000737,247.66065155488934,7108.312406028422,6860.6517544735325,16563.542890926754,16811.203542481642,TRANSFER,D8196,UK,8,0.0
T000738,1059.3194661813473,24786.150233111977,23726.83076693063,181.18399447612506,1240.5034606574723,PAYMENT,D1026,UK,11,0.0
T000739,4150.353909246413,1161.8680668459385,-2988.485842400475,521.9876216410582,4672.341530887472,CASH_OUT,D7156,CA,11,0.0
T000740,1128.6078150191356,3457.844442948657,2329.2366279295215,79.93342514113073,1208.5412401602664,TRANSFER,D7588,US,7,0.0
T000741,3.736881863463621,4951.94725424855,4948.210372385087,6307.373458172894,6311.110340036357,CASH_OUT,D6767,US,9,0.0
T000742,11.48275180607205,672.5880215046262,661.1052696985541,1419.6591501365813,1431.1419019426532,DEBIT,D1466,UK,11,0.0
T000743,42.53651334484098,3073.6644196583857,3031.127906313545,247.78030497619744,290.3168183210384,CASH_OUT,D8689,AU,4,0.0
T000744,156.36329289761068,330.7918130782958,174.4285201806851,541.3070617255994,697.6703546232101,CASH_OUT,D3700,CA,19,0.0
T000745,417.9317078961682,209.856621839656,-208.0750860565122,22487.701973871946,22905.633681768115,PAYMENT,D9809,US,0,0.0
T000746,34.761566783074485,5167.372469133339,5132.610902350265,961.6542923462048,996.4158591292793,PAYMENT,D4777,US,8,0.0
T000747,215.62343482014558,1676.0378896962566,1460.414454876111,790.6691658429162,1006.2926006630618,TRANSFER,D3687,US,14,0.0
T000748,32.76084771883388,4037.6600654227395,4004.899217703906,201.4443823050255,234.20523002385937,DEBIT,D6332,DE,23,0.0
T000749,43.68323517327172,2902.006097234184,2858.322862060912,36.225160873521325,79.90839604679304,TRANSFER,D7806,AU,1,0.0
T000750,8.905577860297338,689.1093226496723,680.203744789375,822.1561886726904,831.0617665329877,DEBIT,D6056,US,3,0.0
T000751,23.4186686016795,2785.3213927606807,2761.902724159001,1970.166236504443,1993.5849051061225,DEBIT,D1179,AU,3,0.0
T000752,9.94063387511286,468.88054873505996,458.9399148599471,7936.693532146313,7946.634166021427,CASH_OUT,D8996,UK,22,0.0
T000753,21.078498532920506,24015.59132629985,23994.512827766932,19.157729010855576,40.23622754377608,PAYMENT,D6464,UK,2,0.0
T000754,1220.8267757160725,389.9601220376047,-830.8666536784677,144.72372952174786,1365.5505052378203,DEBIT,D7720,DE,15,0.0
T000755,22.224654202495984,2222.3536002105416,2200.1289460080457,385.5481303644056,407.7727845669016,PAYMENT,D1921,AU,7,0.0
T000756,28703.20677064644,624.2760247566674,-28078.930745889775,1089.7836535794816,29792.99042422592,DEBIT,D4092,CA,6,0.0
T000757,398.0731577208414,7013.777865515855,6615.704707795014,844.6643717407447,1242.737529461586,PAYMENT,D6527,DE,11,0.0
T000758,214.7924573778134,1813.208021634582,1598.4155642567687,880.9143179541463,1095.7067753319598,TRANSFER,D8465,US,11,0.0
T000759,26.663202721847135,1369.2246648706764,1342.5614621488294,2286.032143834624,2312.695346556471,PAYMENT,D3719,UK,3,0.0
T000760,602.2181522498823,10719.312687285681,10117.094535035798,215.73965948710878,817.9578117369911,CASH_OUT,D9113,UK,14,0.0
T000761,46.933154633534095,3115.502976961526,3068.569822327992,5892.611729991334,5939.544884624868,DEBIT,D1151,CA,5,0.0
